datum,ar,manad,ar_manad,sol_kwh,snittpris_ore,naive_kr,opt_kr,besparing_kr,naive_imp_kwh,opt_imp_kwh
2024-01-13,2024,1,2024-01,0.9077777777777776,84.06720833333334,33.514090575000004,20.336536350884003,13.177554224116001,38.092222222222226,31.25222223
2024-01-14,2024,1,2024-01,13.29,92.97195833333332,28.137578366666666,13.439378949185997,14.69819941748067,34.16833333333334,33.425
2024-01-15,2024,1,2024-01,1.5021666666666667,105.78229166666665,45.0584731,24.520196678962005,20.538276421037995,37.49783333333333,44.64424053
2024-01-16,2024,1,2024-01,3.1804999999999994,164.304,60.16652294083333,18.54625692463146,41.62026601620187,36.412,36.048372597
2024-01-17,2024,1,2024-01,3.5791666666666666,117.06033333333335,49.6099595,22.570430066005805,27.039529433994197,35.420833333333334,35.005
2024-01-18,2024,1,2024-01,25.170476190476194,110.76854166666668,17.294304488928574,-2.137224421867881,19.431528910796455,28.410357142857144,32.5
2024-01-19,2024,1,2024-01,14.910833333333333,100.58554166666666,30.702345109166675,9.2058630636037,21.496482045562974,31.535833333333333,42.376331969999995
2024-01-20,2024,1,2024-01,1.8660714285714284,92.25779166666666,39.70149118571429,23.034102534360706,16.667388651353583,37.13392857142857,44.6276128
2024-01-21,2024,1,2024-01,1.8086666666666664,54.03304166666666,23.758424553333334,11.146139024649003,12.612285528684332,37.19133333333333,51.3539649
2024-01-22,2024,1,2024-01,1.2486666666666666,38.22816666666667,15.927733638333333,6.389512592157399,9.538221046175934,37.751333333333335,32.29583333
2024-01-23,2024,1,2024-01,19.104166666666664,45.879999999999995,17.94716418166667,-4.33854812313259,22.285712304799258,29.145,29.080833333
2024-01-24,2024,1,2024-01,1.443722222222222,52.057333333333325,22.852019165,9.522692648061449,13.329326516938552,37.55627777777778,37.69166666700001
2024-01-25,2024,1,2024-01,24.9625,94.01549999999999,23.577286715833335,-5.342186012467746,28.91947272830108,28.40083333333333,32.5
2024-01-26,2024,1,2024-01,0.4133333333333331,64.90920833333332,26.086174616666668,11.5837252558731,14.502449360793568,38.58666666666667,34.32435595
2024-01-27,2024,1,2024-01,10.069318181818181,30.35654166666667,15.17019040030303,-0.6259689628977494,15.796159363200779,35.879015151515155,34.70749999
2024-01-28,2024,1,2024-01,10.965555555555554,39.05083333333334,17.077527993888886,-4.902493688555401,21.98002168244429,31.78777777777778,40.8007087
2024-01-29,2024,1,2024-01,13.205,71.97708333333334,33.18295741666667,-13.314310728750261,46.497268145416925,32.590833333333336,40.381666667
2024-01-30,2024,1,2024-01,1.5391666666666666,82.18608333333333,31.073602883333336,11.68736663441141,19.386236248921925,37.46083333333333,36.13185596
2024-01-31,2024,1,2024-01,8.293333333333333,28.22429166666667,7.489348885000001,-1.7624912854894101,9.25184017048941,32.03416666666667,34.82656041
2024-02-01,2024,2,2024-02,22.249102564102564,13.511375000000001,9.90725947980769,-4.0682391570335,13.975498636841191,28.166346153846156,29.18634615
2024-02-02,2024,2,2024-02,1.136547619047619,31.147041666666667,11.025062817857144,0.5125800958626101,10.512482721994534,37.86345238095238,36.14583334
2024-02-03,2024,2,2024-02,24.970320512820514,6.540375,3.177837469102564,-1.26451773619891,4.4423552053014745,28.290833333333335,34.151798246
2024-02-04,2024,2,2024-02,2.613611111111111,20.734416666666668,12.535508583333332,-1.3636335829226995,13.89914216625603,36.38638888888889,44.00200975
2024-02-05,2024,2,2024-02,12.01076923076923,55.3615,20.35187083807692,-0.7944075462990998,21.146278384376018,34.32,39.135000000000005
2024-02-06,2024,2,2024-02,0.1889999999999999,74.45604166666666,29.788478456666667,21.4139998566856,8.374478599981067,38.811,36.471000000000004
2024-02-07,2024,2,2024-02,1.255,97.88291666666667,47.35863116666666,18.3034654434707,29.055165723195962,37.745000000000005,45.23868417
2024-02-08,2024,2,2024-02,5.653333333333333,105.48825,38.14870308333334,20.2093426403075,17.939360443025837,34.384166666666665,33.76166666
2024-02-09,2024,2,2024-02,3.819166666666667,83.22058333333334,30.934838403333337,21.85616348273387,9.078674920599468,35.55833333333334,32.5
2024-02-10,2024,2,2024-02,2.9416666666666664,80.37683333333332,33.26064503333333,21.07113467192331,12.189510361410022,36.394999999999996,38.5797183333
2024-02-11,2024,2,2024-02,7.487500000000001,72.22366666666666,26.992115508333338,12.816673694741922,14.175441813591416,34.4675,34.285833333300005
2024-02-12,2024,2,2024-02,2.9448333333333334,87.808625,35.944181746666665,18.3397623974504,17.604419349216265,36.055166666666665,50.361798300000004
2024-02-13,2024,2,2024-02,5.014166666666666,84.33154166666667,34.264189449999996,15.237913875268468,19.026275574731528,35.01083333333334,46.79197600333001
2024-02-14,2024,2,2024-02,1.8916666666666662,81.58679166666667,34.01218575833334,19.739609040881202,14.272576717452136,37.108333333333334,44.55
2024-02-15,2024,2,2024-02,2.5791666666666666,84.603875,34.45427665,20.629543147188212,13.824733502811785,36.420833333333334,39.217883267
2024-02-16,2024,2,2024-02,3.6047222222222217,46.886125,16.255430668888888,7.386145448499139,8.869285220389749,36.085277777777776,35.09087253
2024-02-17,2024,2,2024-02,37.17891258741258,49.789500000000004,20.530867453129368,-12.889318430824563,33.420185883953934,27.398587412587414,31.291151452
2024-02-18,2024,2,2024-02,2.734166666666667,56.8775,20.714241495,14.797110682477769,5.917130812522231,36.498333333333335,34.184933097
2024-02-19,2024,2,2024-02,3.8590000000000004,76.734,31.737705026666667,14.12123835997795,17.616466666688716,35.254333333333335,42.645000036999996
2024-02-20,2024,2,2024-02,4.4591666666666665,70.94045833333332,26.232302259166673,11.5604226673837,14.671879591782973,34.68416666666667,43.52199904
2024-02-21,2024,2,2024-02,6.922499999999999,60.28066666666666,23.428523691666665,10.26571882731163,13.162804864355035,32.972500000000004,34.701666697
2024-02-22,2024,2,2024-02,1.750833333333333,58.02554166666667,24.96263978333333,4.1909375701858,20.77170221314753,37.24916666666667,36.34278855
2024-02-23,2024,2,2024-02,15.721071428571427,9.262416666666667,2.588088060714285,-0.8761613606826901,3.4642494213969752,30.673928571428572,40.3236657
2024-02-24,2024,2,2024-02,10.839444444444444,40.19075,18.18645774277778,-4.273448405193802,22.45990614797158,31.477222222222224,49.6879055
2024-02-25,2024,2,2024-02,17.894166666666663,51.25783333333334,21.91816900166667,-0.5058042151326969,22.423973216799368,30.9175,38.159517570000006
2024-02-26,2024,2,2024-02,22.898095238095237,79.00541666666668,16.875056666785717,2.6851755821524073,14.18988108463331,27.26607142857143,35.6641667
2024-02-27,2024,2,2024-02,4.590277777777778,87.26675,36.437042612499994,13.8052028107202,22.631839801779794,34.87222222222222,48.881798270000004
2024-02-28,2024,2,2024-02,2.775,79.02345833333334,33.88212393,5.117320282611406,28.764803647388593,36.281666666666666,45.574349000000005
2024-02-29,2024,2,2024-02,9.82,20.312124999999998,5.220435358333334,-0.023741182209909617,5.2441765405432434,32.115,32.371763619999996
2024-03-01,2024,3,2024-03,2.1149999999999998,46.96541666666666,28.35096228333333,-1.4724080213536865,29.823370304687018,36.885000000000005,48.165
2024-03-02,2024,3,2024-03,1.554642857142857,55.94904166666666,25.12797236547619,11.8987400719562,13.22923229351999,37.44535714285714,44.53404133
2024-03-03,2024,3,2024-03,4.237,66.18904166666667,24.414208265000003,16.417287474931346,7.996920790068657,34.783,40.708162537
2024-03-04,2024,3,2024-03,39.0575,77.60541666666667,2.7029824166666643,-8.396056585750017,11.099039002416681,26.856666666666666,25.27
2024-03-05,2024,3,2024-03,35.57833333333333,75.26808333333334,10.22324733083334,-3.818797241659958,14.042044572493298,26.898333333333333,24.98
2024-03-06,2024,3,2024-03,8.364166666666666,95.11325,35.77592377833333,12.80955245825485,22.96637132007848,31.37583333333334,45.018464897
2024-03-07,2024,3,2024-03,44.92883333333333,90.23870833333335,4.279574589999999,-14.100442394645938,18.380016984645938,26.832833333333333,24.942
2024-03-08,2024,3,2024-03,44.72183333333333,80.11062500000001,2.17185676916667,-10.813250221406719,12.985106990573389,26.803166666666666,20.0091667
2024-03-09,2024,3,2024-03,26.785448717948718,63.774750000000004,11.537281853269228,3.361647524931101,8.175634328338127,27.339551282051282,24.8751316
2024-03-10,2024,3,2024-03,16.184166666666666,43.65233333333333,16.874670644166667,-0.4309631716910296,17.305633815857696,31.004166666666666,38.93200003
2024-03-11,2024,3,2024-03,36.26019230769231,69.391375,5.355363623910257,-8.69696134733446,14.052324971244717,28.587500000000002,24.17833333
2024-03-12,2024,3,2024-03,6.885000000000001,100.69154166666665,40.30690212416667,15.66070120564019,24.64620091852648,33.83916666666667,45.717966237
2024-03-13,2024,3,2024-03,4.491666666666666,78.17783333333334,32.805174443333335,6.3673082904544,26.437866152878936,34.9725,44.0128324
2024-03-14,2024,3,2024-03,2.4291666666666663,45.48304166666667,23.689477483333334,-0.8992671602662998,24.588744643599632,36.57083333333334,41.89083334
2024-03-15,2024,3,2024-03,6.672333333333333,45.81916666666666,19.6339296475,-0.6144860570320922,20.248415704532093,33.905166666666666,48.3069718
2024-03-16,2024,3,2024-03,11.851730769230768,42.009125,11.79909929275641,3.0573912544569115,8.741708038299498,31.7599358974359,40.5126183
2024-03-17,2024,3,2024-03,49.6975,61.72891666666667,5.696512625833332,-18.00149405360814,23.698006679441473,26.679166666666664,27.31250003
2024-03-18,2024,3,2024-03,47.81227272727273,92.94500000000001,7.654811629772723,-25.4151982162434,33.07000984601612,26.58522727272727,25.36369218
2024-03-19,2024,3,2024-03,24.566666666666666,94.96679166666667,25.63942788583333,-2.682921391376251,28.322349277209582,27.535,32.7691667
2024-03-20,2024,3,2024-03,13.958333333333332,101.89391666666666,39.821345363333336,-1.9228823848831595,41.744227748216495,29.322500000000005,39.63513157
2024-03-21,2024,3,2024-03,12.548333333333332,95.91416666666667,33.492199793333334,7.982550357726581,25.509649435606754,29.223333333333333,42.61499997
2024-03-22,2024,3,2024-03,16.691666666666663,58.669916666666666,15.65153708666667,4.2405287010706125,11.411008385596057,27.925000000000004,29.05416667
2024-03-23,2024,3,2024-03,43.085,45.22841666666667,8.785455151666664,-5.750484922788779,14.535940074455443,26.510833333333334,28.8108333
2024-03-24,2024,3,2024-03,18.464666666666666,61.42341666666666,17.155185,1.1741345408589403,15.98105045914106,26.930333333333337,38.799850899999996
2024-03-25,2024,3,2024-03,23.76742424242424,101.44354166666666,31.598858971136366,-5.652589935310491,37.25144890644685,26.68257575757576,34.42854059
2024-03-26,2024,3,2024-03,22.761666666666667,76.89016666666667,14.426536269999996,5.6010054514624805,8.825530818537516,26.945833333333333,30.9026316
2024-03-27,2024,3,2024-03,40.241212121212115,62.79433333333333,5.238810654545455,-7.942203374432632,13.181014028978087,26.482954545454547,26.210909100000002
2024-03-28,2024,3,2024-03,10.934999999999999,51.25754166666667,17.103480493333333,3.717248557302902,13.38623193603043,33.11916666666667,43.685833370000005
2024-03-29,2024,3,2024-03,33.355000000000004,33.031708333333334,8.576685939166666,-5.069203647394167,13.645889586560832,30.086666666666666,40.4975000633
2024-03-30,2024,3,2024-03,18.211666666666666,52.32329166666667,14.740375748333335,1.371782029100121,13.368593719233214,30.72,40.781798300000005
2024-04-01,2024,4,2024-04,32.413333333333334,38.200625,2.7592467916666674,-11.111655812269403,13.87090260393607,27.08,44.171798300000006
2024-04-02,2024,4,2024-04,4.73904761904762,44.75083333333333,20.54228027904762,-6.997085738181873,27.539366017229494,34.59345238095238,48.6679985783
2024-04-03,2024,4,2024-04,4.5475,87.28883333333334,36.37386175166667,4.270209466001305,32.10365228566536,34.76083333333333,48.8135757
2024-04-04,2024,4,2024-04,4.577500000000001,78.801,28.446541570833336,15.678090923247098,12.768450647586238,34.66,47.7117983
2024-04-05,2024,4,2024-04,13.261,63.1815,15.605036559166665,5.967993970086251,9.637042589080414,30.83983333333333,40.6776313
2024-04-06,2024,4,2024-04,17.9375,55.776,13.588191062500002,4.166548728649079,9.421642333850922,27.975,35.56929817
2024-04-08,2024,4,2024-04,45.25619047619048,74.7425,8.735121132500002,-32.37597204133635,41.11109317383635,25.63047619047619,24.54714286
2024-04-09,2024,4,2024-04,15.656666666666666,62.63766666666667,15.338169770833336,-5.2504002996122985,20.588570070445634,30.255833333333335,43.644298199999994
2024-04-10,2024,4,2024-04,34.79833333333333,6.539874999999999,0.2375770991666667,-1.6215039926815604,1.859081091848227,25.211666666666666,28.68
2024-04-11,2024,4,2024-04,13.080833333333333,14.209791666666666,6.9320721050000005,-5.031227251044799,11.9632993560448,29.689166666666665,46.14346503
2024-04-12,2024,4,2024-04,5.357380952380952,32.26883333333333,12.591579462142859,-4.767514069456711,17.35909353159957,34.82595238095238,51.41642857
2024-04-15,2024,4,2024-04,40.03866666666667,66.04020833333333,-0.6392406708333311,-32.33704642002709,31.697805749193762,24.678,37.3706315
2024-04-16,2024,4,2024-04,33.552499999999995,72.78387500000001,12.562062141666665,-21.861505276860697,34.42356741852736,26.24416666666667,37.18013157
2024-04-17,2024,4,2024-04,32.11,121.22054166666668,13.99278711833334,-14.440142611260786,28.432929729594125,25.003333333333337,26.91513158
2024-04-18,2024,4,2024-04,45.16916666666666,116.33166666666666,-0.8442215183333346,-19.82274760307478,18.978526084741446,23.92,24.87429825
2024-04-19,2024,4,2024-04,41.10211538461538,73.58620833333333,1.4597985260897453,-8.679543481578335,10.13934200766808,25.5675,31.30218285
2024-04-20,2024,4,2024-04,51.68153846153846,72.7505,5.720114308141021,-15.244490464288363,20.964604772429382,24.169999999999998,25.405000030000004
2024-04-21,2024,4,2024-04,52.276666666666664,79.58583333333333,1.290564982499994,-13.552994400596702,14.843559383096697,24.91583333333333,20.375000363
2024-04-22,2024,4,2024-04,13.491666666666667,117.14829166666665,32.1521870975,2.5003079330459244,29.651879164454073,29.33083333333333,42.5967982
2024-04-23,2024,4,2024-04,30.386666666666663,118.52575000000002,12.776399700833338,-7.148018015381496,19.924417716214833,25.535000000000004,29.102631530000004
2024-04-24,2024,4,2024-04,36.24358974358974,117.15929166666666,7.729746927820511,-13.93888901665527,21.66863594447578,25.568910256410255,30.447499999999998
2024-04-25,2024,4,2024-04,60.515166666666666,110.69170833333334,-13.48674918416667,-34.98375069666447,21.497001512497803,23.154,22.6123333
2024-04-26,2024,4,2024-04,34.79166666666667,103.832,8.922980570000007,-9.120624205269134,18.04360477526914,28.804166666666667,33.29763154
2024-04-27,2024,4,2024-04,29.375166666666665,79.46279166666666,16.361915918333338,-7.565689770707255,23.927605689040593,25.169,42.299167
2024-04-28,2024,4,2024-04,52.16333333333333,33.64270833333334,7.092951810000001,-12.275856005388741,19.36880781538874,24.3775,28.811666599999995
2024-04-29,2024,4,2024-04,55.556333333333335,89.91125000000001,6.895502458333333,-35.95930471983711,42.85480717817044,23.930333333333333,28.517
2024-04-30,2024,4,2024-04,45.135000000000005,70.944375,2.565879462499998,-14.185063720200251,16.750943182700247,23.730833333333337,34.015
2024-05-01,2024,5,2024-05,50.50791666666667,27.87470833333333,4.806631359166667,-5.8982592338448026,10.70489059301147,23.942083333333333,24.1333333
2024-05-02,2024,5,2024-05,51.82285714285714,30.920333333333332,6.687253587142855,-11.341304454342522,18.028558041485375,24.13297619047619,29.60102789
2024-05-03,2024,5,2024-05,49.22625,57.85808333333333,3.3374822908333357,-18.65353284793514,21.991015138768475,23.579583333333336,24.72625
2024-05-04,2024,5,2024-05,28.9075,70.38420833333333,17.98895399166666,-20.303274176790048,38.2922281684567,24.951666666666668,36.72263162
2024-05-05,2024,5,2024-05,24.894999999999996,61.801874999999995,18.556897411666668,-11.70808098855227,30.264978400218936,27.027500000000003,35.20416663
2024-05-06,2024,5,2024-05,17.041666666666664,87.92929166666666,23.331523525,-8.925828470475,32.257351995475005,27.365000000000002,39.3526315
2024-05-07,2024,5,2024-05,56.03840909090909,87.48329166666667,-7.284423413106062,-40.9814470704396,33.69702365733354,23.733257575757577,32.1815152
2024-05-08,2024,5,2024-05,56.770833333333336,99.55166666666666,-8.573434426666672,-37.029172827105,28.455738400438328,23.2325,28.31346491
2024-05-09,2024,5,2024-05,18.845333333333336,25.727999999999998,5.977516293333334,-5.89018950827807,11.867705801611404,27.67883333333333,43.537298317
2024-05-10,2024,5,2024-05,15.251666666666667,63.89933333333334,22.013109212499998,-30.992859090411244,53.00596830291124,28.9425,47.3209649
2024-05-11,2024,5,2024-05,58.14916666666666,65.91608333333333,13.379723055,-16.864018649741002,30.243741704741,23.237499999999997,22.98
2024-05-13,2024,5,2024-05,57.42583333333333,39.87625,1.8112670808333338,-14.728636419175901,16.539903500009235,23.789166666666667,30.9172184
2024-05-15,2024,5,2024-05,57.01916666666666,24.77920833333333,-0.004433799999999266,-15.473957697535141,15.469523897535142,23.73166666666667,28.376385
2024-05-16,2024,5,2024-05,59.24365384615385,20.037999999999997,0.16471034160256437,-11.28890701834244,11.453617359945005,23.44301282051282,28.437218397000002
2024-05-17,2024,5,2024-05,59.142243589743586,13.181208333333332,-3.145793114423077,-8.231922374704798,5.086129260281721,23.730833333333333,33.493885
2024-05-18,2024,5,2024-05,56.626666666666665,20.548791666666666,2.682773925833334,-16.043783372172438,18.726557298005773,23.67666666666667,35.957499999999996
2024-05-20,2024,5,2024-05,41.715833333333336,70.53500000000001,13.124712380833337,-24.395513656284884,37.52022603711822,23.643333333333334,35.053464940000005
2024-05-21,2024,5,2024-05,56.403333333333336,39.992916666666666,-5.821193186666667,-24.999088363583,19.17789517691633,23.747500000000002,33.3013851
2024-05-22,2024,5,2024-05,56.08833333333333,16.133583333333334,-4.363260295,-10.5996300362571,6.2363697412571,23.0825,36.66750003
2024-05-23,2024,5,2024-05,47.30833333333333,47.71729166666666,13.187338449999999,-27.542940251936137,40.730278701936136,23.566666666666666,41.73763158
2024-05-24,2024,5,2024-05,28.00933333333333,104.39833333333333,19.284179522499997,-16.484577550450467,35.768757072950464,23.842333333333336,36.2823334
2024-05-25,2024,5,2024-05,47.647499999999994,83.97604166666667,17.9877509,-10.4593409166331,28.4470918166331,23.649166666666666,21.0
2024-05-27,2024,5,2024-05,29.896166666666666,73.40791666666667,28.38682512666667,-28.506173443208198,56.89299856987486,26.990500000000004,45.228833300000005
2024-05-28,2024,5,2024-05,27.14333333333333,74.61175,13.685783512499997,-26.653369432546924,40.33915294504692,25.373333333333335,43.01846481
2024-05-29,2024,5,2024-05,35.149166666666666,51.732625000000006,5.4650069975000015,-32.59691784339631,38.06192484089631,26.84583333333333,43.881666632999995
2024-05-30,2024,5,2024-05,16.163333333333334,87.72437500000001,24.13351014,-16.52463032147459,40.65814046147459,31.96166666666667,42.384298233
2024-05-31,2024,5,2024-05,40.86416666666666,101.68475000000001,3.477952886666671,-16.711778700247855,20.189731586914526,24.301666666666662,36.0
2024-06-01,2024,6,2024-06,55.321666666666665,69.79045833333333,3.932600876666669,-15.445712274962663,19.37831315162933,22.27,25.77416673
2024-06-03,2024,6,2024-06,25.368333333333332,108.15983333333332,20.155443045,-23.3681691211183,43.5236121661183,23.55333333333333,39.42096485
2024-06-04,2024,6,2024-06,60.224333333333334,85.78704166666667,-12.345878384999999,-74.40826087298814,62.06238248798814,22.574833333333334,36.29566663
2024-06-05,2024,6,2024-06,44.33404761904762,49.00479166666667,19.948127370833333,-24.95048483571706,44.898612206550396,23.42345238095238,28.36746942
2024-06-06,2024,6,2024-06,38.6385347985348,92.22966666666667,15.226799731492676,-16.5194515197322,31.746251251224876,23.374542124542124,34.65251835
2024-06-07,2024,6,2024-06,50.698055555555555,96.667875,5.180435269166669,-23.097149828571208,28.277585097737877,22.779166666666665,31.7255516
2024-06-10,2024,6,2024-06,33.26416666666667,56.46791666666667,7.162918277499999,-16.777159658950602,23.9400779364506,24.531666666666666,27.5417982
2024-06-11,2024,6,2024-06,52.120710955710955,75.80904166666667,-0.21752461601398565,-23.974205892245084,23.7566812762311,22.08262237762238,27.764732010000003
2024-06-12,2024,6,2024-06,13.85599358974359,70.8815,13.451932005320511,2.090186686877047,11.361745318443464,28.464839743589746,32.031783470330005
2024-06-13,2024,6,2024-06,44.98625,81.29966666666667,-0.036979987500004086,-33.14805775552503,33.11107776802503,22.962083333333332,35.5697149
2024-06-14,2024,6,2024-06,31.411499999999997,46.93016666666667,4.109117250833334,-0.9179246906779603,5.027041941511294,23.056,27.022666660000002
2024-06-15,2024,6,2024-06,20.377499999999998,22.6955,5.223523796666666,-6.57703027868372,11.800554075350387,29.52583333333333,38.105832967
2024-06-16,2024,6,2024-06,33.88988095238095,35.330375,9.371865713571427,-17.116770302282646,26.488636015854073,24.930119047619048,26.1148679
2024-06-17,2024,6,2024-06,38.50194444444445,109.03633333333335,12.025303129722221,-26.550061567816805,38.57536469753903,23.094722222222224,34.6141667
2024-06-18,2024,6,2024-06,58.021166666666666,106.22429166666667,3.7293722124999995,-27.7389061577626,31.4682783702626,22.468,27.740499999999997
2024-06-19,2024,6,2024-06,51.83833333333334,74.48016666666666,-9.533423744166665,-25.98507174094731,16.451647996780643,22.759999999999998,32.13
2024-06-20,2024,6,2024-06,57.98166666666666,80.54579166666666,4.292940957499997,-47.116540408518624,51.409481366018625,22.493333333333332,26.21166667
2024-06-21,2024,6,2024-06,51.50583333333333,54.21516666666667,7.8377286025,-35.742444812349206,43.580173414849206,22.34166666666667,39.2936842
2024-06-22,2024,6,2024-06,6.259166666666666,42.952666666666666,17.545988058333332,-8.199641138355233,25.745629196688565,33.1375,46.151798203
2024-06-23,2024,6,2024-06,32.8880303030303,47.49966666666666,12.931850393636363,-11.424857603394202,24.356707997030565,23.438636363636366,26.189469703
2024-06-24,2024,6,2024-06,39.776666666666664,106.83220833333333,10.871588176666663,-21.60237181838838,32.47395999505504,23.564999999999998,36.095833299999995
2024-06-25,2024,6,2024-06,56.909743589743584,92.78125,5.968259661602566,-20.23156293247566,26.199822594078228,23.176089743589745,26.1141667
2024-06-26,2024,6,2024-06,56.435,62.87625,0.9117611216666717,-29.033753303276363,29.945514424943035,23.14666666666667,25.78083333
2024-06-27,2024,6,2024-06,55.35861111111111,100.467,4.037341356944445,-27.2498982812198,31.287239638164245,23.133055555555554,27.1091667
2024-06-28,2024,6,2024-06,23.28559523809524,60.21429166666667,6.358856915357142,-21.03365827403337,27.392515189390515,25.191904761904762,39.48453623
2024-06-29,2024,6,2024-06,56.9825,70.46566666666666,18.401942634999997,-28.57698364451802,46.97892627951802,22.9725,22.57
2024-06-30,2024,6,2024-06,11.429166666666667,46.640208333333334,15.046643015,-8.975501322120671,24.02214433712067,28.99833333333333,42.610964509999995
2024-07-01,2024,7,2024-07,41.39388888888889,103.76204166666668,-3.995750393055552,-30.137570639173482,26.14182024611793,23.917777777777776,40.4508336
2024-07-02,2024,7,2024-07,14.608214285714286,85.96804166666665,21.696037738690478,1.479558686216297,20.21647905247418,29.294285714285714,45.8815226
2024-07-03,2024,7,2024-07,38.056666666666665,80.85908333333333,12.277240397499998,-20.36633122204715,32.643571619547146,23.320833333333333,24.39166667
2024-07-04,2024,7,2024-07,19.680833333333332,26.654041666666668,2.8804782666666666,-8.04352846784858,10.924006734515245,29.119999999999997,42.827631462999996
2024-07-05,2024,7,2024-07,43.565416666666664,16.399874999999998,3.536237029166667,-6.26935636778753,9.805593396954198,23.237916666666667,33.40375
2024-07-06,2024,7,2024-07,11.779999999999998,10.509749999999999,1.9829532633333335,-1.93513732447914,3.9180905878124737,30.57166666666667,47.230131637
2024-07-08,2024,7,2024-07,37.93805555555556,50.918083333333335,2.8625227949999985,-4.171738823421199,7.034261618421198,23.297777777777778,24.2146042
2024-07-09,2024,7,2024-07,39.229166666666664,54.215583333333335,14.65965429666667,-14.38075044249203,29.0404047391587,25.55,35.02674517
2024-07-10,2024,7,2024-07,26.0199358974359,65.52404166666666,18.483868350384615,-14.821575338168854,33.30544368855347,28.789166666666667,36.548333400000004
2024-07-11,2024,7,2024-07,22.20166666666666,108.22433333333333,18.227676890833337,-7.919938610188723,26.14761550102206,27.844166666666666,42.1641667
2024-07-12,2024,7,2024-07,57.60583333333334,100.969375,-15.970769715,-37.93677524915249,21.96600553415249,22.285,28.4225
2024-07-13,2024,7,2024-07,8.735833333333334,17.433208333333337,5.401448259166668,-2.35446386035619,7.755912119522858,31.553333333333335,49.201798317
2024-07-15,2024,7,2024-07,22.680833333333332,57.892374999999994,7.929513397499999,-24.465055075289936,32.394568472789935,25.785833333333333,39.1475
2024-07-16,2024,7,2024-07,15.687564102564101,55.167166666666674,13.206176576089744,-12.112983551212851,25.319160127302595,29.074102564102567,45.58061918
2024-07-17,2024,7,2024-07,47.341833333333334,52.399166666666666,0.43924085333333185,-25.181583176146074,25.620824029479405,23.283166666666666,34.122465
2024-07-18,2024,7,2024-07,25.04547619047619,21.302666666666667,3.675864571428572,-2.044455912649063,5.720320484077635,26.11285714285714,33.60678571
2024-07-19,2024,7,2024-07,49.64666666666666,52.761083333333325,5.393936467499998,-33.41510360733598,38.80904007483598,23.224166666666665,27.448885
2024-07-20,2024,7,2024-07,54.528333333333336,44.045625,10.777861345000002,-19.258217057411223,30.036078402411224,23.3475,29.046666600000002
2024-07-21,2024,7,2024-07,54.68865384615385,48.75958333333333,11.854663946025642,-18.73618320079948,30.590847146825123,23.298846153846156,25.40467948
2024-07-22,2024,7,2024-07,11.303333333333333,57.978125,19.897397478333335,-14.32349312089331,34.22089059922665,31.938333333333333,56.81679824999999
2024-07-23,2024,7,2024-07,31.204166666666666,52.98195833333333,17.309326695000003,-11.552845083245433,28.862171778245436,25.798333333333332,24.56333333
2024-07-24,2024,7,2024-07,46.57749999999999,44.358375,0.6010490258333334,-7.689399902101398,8.290448927934731,22.828333333333333,23.9118329
2024-07-25,2024,7,2024-07,36.39666666666666,35.39279166666667,1.5845962208333333,-6.726317931338798,8.310914152172131,23.883333333333336,34.195
2024-07-26,2024,7,2024-07,21.498712121212122,37.978125000000006,21.021577286515154,-8.30071912481064,29.322296411325794,27.002954545454546,26.563305383
2024-07-27,2024,7,2024-07,51.606590909090905,32.627375,-2.2216126952272743,-9.688584590198388,7.466971894971114,23.26090909090909,23.148333299999997
2024-07-29,2024,7,2024-07,52.675,33.315875,5.564741849166667,-20.135798419804203,25.70054026897087,23.32916666666667,30.2533334
2024-07-30,2024,7,2024-07,52.489444444444445,57.73158333333333,9.879454740000003,-37.62032944096456,47.49978418096457,23.25305555555556,26.711666667
2024-07-31,2024,7,2024-07,45.49766666666667,18.740624999999998,-1.0586352008333328,-9.601879900293198,8.543244699459866,23.507333333333335,37.6563502
2024-08-01,2024,8,2024-08,54.90216666666666,68.03916666666667,6.712279769166667,-42.34991976560101,49.06219953476767,23.442,28.475885033
2024-08-02,2024,8,2024-08,54.708999999999996,79.00487500000001,-22.467559375833336,-35.6436700010673,13.176110625233964,23.421,30.323500003
2024-08-03,2024,8,2024-08,48.957222222222214,31.60475,8.580152682499998,-14.4831835871817,23.0633362696817,23.552777777777777,29.02166667
2024-08-04,2024,8,2024-08,18.3305,23.818208333333335,7.312327331666666,0.319576015379643,6.992751316287023,25.922833333333333,35.572965
2024-08-05,2024,8,2024-08,30.23125,100.17645833333331,15.719667752500001,-34.31683178217651,50.03649953467651,24.680416666666666,35.9695833
2024-08-06,2024,8,2024-08,49.63511904761904,106.026125,14.87255130976191,-24.3746321744317,39.24718348419361,23.858214285714286,28.33607143
2024-08-07,2024,8,2024-08,49.210151515151516,110.327625,6.0238354481060625,-23.016842048842907,29.04067749694897,23.9225,26.63916667
2024-08-08,2024,8,2024-08,38.50568181818181,109.38879166666668,11.353632324696967,-17.114827978346884,28.46846030304385,23.87931818181818,31.79583333
2024-08-09,2024,8,2024-08,8.937666666666667,36.59045833333334,4.326593208333333,-4.5228873485451615,8.849480556878493,31.628999999999998,45.67899996999999
2024-08-12,2024,8,2024-08,53.96,57.04558333333333,15.283407505833338,-40.84984286245911,56.13325036829245,24.00166666666667,36.5641666
